velocity
7.07107
7.07107
5.73462
8.19232
5.73462
7.07107
7.98529
4.37276
4.37276
7.07107
5.92366
5.83363
7.07107
7.07107
5.03872
8.63779
7.07107
7.07107
0.587235
9.98274
5.03872
7.07107
6.28433
5.99132
7.07107
7.07107
3.644
9.31243
7.07107
7.07107
0.399669
9.99201
5.99132
7.07107
2.89339
8.80478
2.89339
8.19232
4.48415
7.44165
7.07107
7.07107
8.70563
4.92056
8.63779
7.07107
7.69449
8.0874
7.07107
5.92366
9.12269
1.36612
3.644
8.0874
3.61397
8.10087
4.48415
1.36612
2.07824
4.20177
7.07107
8.10087
9.11736
5.70069
7.07107
9.31243
11.4615
2.31399
7.69449
5.83363
6.77396
6.88114
9.12269
9.99201
7.95827
10.9421
3.61397
5.70069
4.14763
5.32502
6.77396
4.92056
6.32289
5.48813
8.70563
9.11736
2.82326
12.2859
12.2859
7.95827
6.44919
13.141
2.31399
9.98274
1.05047
10.1934
10.9421
10.1934
11.2692
9.83068
13.141
1.05047
8.63892
9.95781
2.07824
11.2692
10.9772
3.28837
2.82326
10.9772
4.68482
10.321
4.14763
6.28433
6.67984
3.47495
4.20177
5.32502
3.9215
5.53466
9.95781
3.28837
4.13703
9.6362
0.399669
9.83068
7.57228
6.28192
8.80478
8.63892
11.0205
5.54102
9.6362
6.28192
10.1993
5.31916
7.57228
10.1993
9.92661
7.92637
11.4615
7.92637
13.2294
4.37921
5.48813
4.13703
6.33611
2.66238
9.92661
6.33611
1.5231
11.6775
6.44919
6.88114
6.33672
6.98485
6.67984
7.98529
7.07633
7.63614
3.47495
5.54102
4.44948
4.79379
11.0205
0.587235
10.6967
2.71625
4.79379
7.44165
7.66214
4.43286
10.321
6.32289
11.1975
4.59531
4.59531
7.66214
7.51563
4.8312
13.2294
1.5231
7.91505
10.7093
7.07633
11.1975
3.48293
12.78
4.44948
4.8312
6.48479
1.04206
12.78
5.31916
10.0148
9.55643
6.48479
11.6775
13.192
2.09488
10.7093
9.55643
9.24285
10.9811
9.24285
10.9811
13.1301
5.79784
13.1301
13.192
13.4489
12.8668
6.33672
13.4489
8.5025
12.1957
12.1957
5.53466
4.72835
12.5303
3.48293
2.71625
3.74273
2.34537
4.72835
4.43286
4.90599
4.23541
7.91505
1.04206
3.21994
7.3052
7.3052
4.23541
4.29619
7.26962
4.68482
2.66238
2.84248
4.57778
12.8668
2.34537
7.8486
10.4621
3.21994
7.51563
8.17227
0.25839
4.90599
10.6967
7.24622
9.27254
0.25839
7.26962
7.21495
0.926619
8.17227
7.8486
6.49862
9.28194
10.0148
0.926619
5.62001
8.3409
9.27254
4.57778
9.54794
3.97151
7.63614
6.98485
7.57611
7.04992
2.84248
10.4621
9.75548
4.72916
4.29619
12.5303
3.5957
12.749
7.24622
9.54794
3.517
11.4587
3.74273
2.09488
3.68339
2.19754
3.5957
7.57611
4.86791
6.82862
9.28194
4.72916
4.01115
9.61406
3.97151
5.79784
3.09218
6.31081
3.517
2.19754
2.78349
3.07419
8.5025
5.62001
5.55565
8.54469
3.07419
3.09218
2.50711
3.56743
11.4587
6.82862
10.8011
7.82739
5.55565
4.01115
6.84583
0.298679
2.50711
6.31081
3.85419
5.59081
3.68339
8.54469
8.89103
2.74385
4.37921
12.749
2.5339
13.2399
8.89103
3.85419
2.75732
9.28991
6.49862
9.61406
4.47557
10.7066
6.84583
10.8011
4.5792
11.9398
10.7066
13.2399
12.3044
11.7698
2.75732
3.9215
1.7291
4.47115
7.21495
9.28991
4.08086
11.032
1.7291
4.47115
4.47983
1.7065
11.032
5.59081
1.97688
12.2088
4.5792
8.3409
8.49519
4.28618
7.04992
12.2088
0.946932
14.0662
2.78349
14.0662
8.01232
11.8915
11.9398
11.8915
7.42855
15.1257
9.75548
12.3044
10.8553
11.3459
10.8553
15.1257
9.71953
15.8793
0.946932
15.8793
13.7905
7.92922
8.49519
2.5339
8.66312
1.88128
4.08086
7.82739
3.60111
8.05937
3.60111
11.7698
11.1904
5.12555
8.66312
11.1904
13.3552
4.68118
9.71953
11.3459
13.1953
7.00603
13.1953
13.3552
18.3978
3.74123
7.00603
13.7905
5.93576
14.2839
18.3978
2.74385
17.8312
5.29676
8.05937
7.92922
8.55311
7.39394
4.28618
14.2839
13.4773
6.38459
4.47983
1.97688
2.75033
4.05125
17.8312
6.38459
14.0336
12.719
4.47557
4.05125
2.84363
5.32514
7.42855
5.12555
7.44994
5.09441
8.55311
1.88128
4.39435
7.57527
3.56743
12.719
6.45962
11.5227
3.74123
7.39394
5.27404
6.39152
4.39435
7.57527
3.66326
7.95459
13.4773
7.95459
11.6155
10.4877
8.01232
11.5227
2.46552
13.8163
5.93576
6.39152
5.94201
6.38572
3.66326
11.6155
2.30433
11.9595
2.84363
13.8163
9.76617
10.1783
14.0336
5.94201
8.24262
12.8183
5.32514
1.7065
2.9954
4.72195
11.9595
12.8183
12.7611
12.0205
2.9954
6.38572
5.54585
4.35813
8.24262
12.0205
13.8584
4.5144
7.44994
4.72195
1.94277
8.60373
9.76617
5.27404
7.33262
8.33225
8.33225
2.75033
1.34331
8.67099
8.67099
2.30433
8.75933
1.9417
5.29676
10.1783
5.2118
10.2221
1.94277
5.09441
5.12977
1.8474
10.4877
1.8474
10.3179
2.63554
2.46552
12.7611
4.34651
12.2488
0.298679
10.2221
10.1709
1.06482
5.12977
10.3179
6.94612
9.19373
4.5144
1.06482
0.812226
4.56661
8.75933
6.94612
3.78114
10.5203
3.78114
12.2488
9.98485
8.03944
10.5203
8.03944
12.6656
3.85895
10.1709
12.6656
2.98889
15.9666
2.98889
3.85895
1.23368
4.7226
4.34651
6.45962
6.01575
4.94264
4.94264
0.812226
1.32471
4.83058
13.8584
4.35813
11.5671
8.78919
1.32471
4.83058
4.98889
0.447599
9.98485
0.447599
2.17414
9.75554
8.60373
9.19373
8.58816
9.20828
4.86791
4.98889
2.70239
6.42516
7.33262
8.58816
3.52263
10.7292
1.34331
1.9417
0.451386
2.31752
15.9666
4.56661
10.8498
12.5725
5.54585
2.31752
5.02268
3.30153
10.8498
12.5725
13.3002
9.94439
3.52263
11.5671
7.41151
9.55387
9.55387
4.7226
7.48115
7.59024
2.17414
9.94439
10.0617
1.54297
3.30153
9.75554
5.32829
8.81363
13.3002
5.02268
10.3913
9.70272
5.32829
9.20828
5.41656
9.15663
5.41656
10.7292
8.93772
8.03562
9.70272
6.42516
8.97297
7.41021
10.0617
2.70239
4.93261
9.17656
6.01575
8.97297
10.0908
3.85729
10.0908
9.17656
11.6043
7.16765
7.48115
8.03562
9.98907
4.556
4.93261
4.556
4.5867
4.90408
11.6043
1.54297
4.28805
10.8928
5.2118
10.3913
9.87361
6.13628
7.41021
10.8928
4.56513
12.3581
7.41151
12.3581
11.3693
8.8539
11.3693
8.8539
9.44396
10.8842
1.23368
4.68118
3.9569
2.78897
6.13628
8.78919
6.28044
8.68676
3.85729
8.81363
8.32666
4.81929
9.98907
2.63554
10.133
2.01236
9.87361
7.16765
11.139
4.97845
7.59024
9.15663
10.5038
5.57907
6.28044
5.57907
6.83729
4.8807
6.83729
8.32666
5.8722
9.03322
9.03322
4.56513
5.01398
8.79201
4.28805
4.97845
5.79773
3.09171
4.5867
3.9569
3.93981
4.60139
9.44396
3.93981
8.02588
6.34789
11.139
8.79201
10.5271
9.5162
10.133
5.79773
8.73885
7.74108
10.5038
10.8842
13.675
6.46451
4.90408
13.675
12.4794
7.4378
0.451386
4.60139
4.52097
0.968181
4.52097
8.93772
8.38199
5.48309
0.968181
5.48309
5.21346
1.95487
10.5271
9.5162
10.1664
9.90061
6.46451
8.68676
6.39547
8.73772
6.39547
2.01236
1.33122
6.57111
9.90061
12.4794
1.4015
15.868
7.74108
4.81929
8.70233
2.72385
8.02588
8.73772
10.2713
5.93827
8.70233
1.95487
8.47688
2.77391
8.73885
6.57111
8.4053
6.9927
5.21346
7.4378
5.6839
7.08479
8.4053
5.01398
8.6326
4.61165
8.47688
1.4015
6.30881
5.83271
8.6326
15.868
5.38948
17.2414
6.30881
2.78897
3.50151
5.94297
6.34789
7.08479
4.62595
8.31207
5.93827
6.9927
5.93799
6.99294
5.94297
4.8807
7.04225
3.0898
3.09171
5.83271
2.6602
6.04173
8.38199
8.31207
11.3597
3.21032
11.3597
3.21032
11.3263
3.32618
11.3263
3.32618
0.648232
11.7868
5.6839
1.33122
1.28139
5.69534
10.1664
2.72385
8.65612
5.98722
10.2713
17.2414
3.61495
19.7408
3.0898
5.93799
5.08931
4.34804
3.50151
19.7408
11.7811
16.2223
2.6602
2.77391
1.90839
3.33606
4.62595
5.08931
3.04646
6.16601
11.7868
6.99294
13.6187
1.53641
3.04646
8.65612
9.16166
0.522769
5.69534
4.34804
4.65582
5.44662
11.7811
5.44662
5.61926
11.6998
4.65582
11.6998
8.04655
9.68581
3.33606
6.16601
0.376799
7.0005
6.04173
16.2223
15.4115
7.8836
5.38948
1.90839
5.50526
1.54289
1.28139
9.68581
5.72241
7.91902
0.522769
7.8836
7.49068
2.51279
5.8722
8.04655
9.11786
4.01177
5.72241
5.98722
8.27037
0.440178
0.648232
7.04225
3.93816
5.87405
5.61926
9.16166
8.85686
6.08836
4.01177
7.91902
7.53606
4.6918
1.54289
7.0005
4.08623
5.88984
5.87405
4.08623
4.77924
5.32546
4.77924
4.61165
2.84902
5.99929
0.440178
4.6918
4.47691
1.47107
3.61495
13.6187
10.783
9.0699
2.51279
5.88984
5.59229
3.11939
10.783
8.85686
9.4737
10.2453
7.49068
1.47107
2.9681
7.03312
2.9681
4.47691
4.60072
2.77232
6.08836
4.60072
4.57884
6.10483
15.4115
7.53606
6.59042
15.839
10.2453
2.77232
2.02395
10.419
6.10483
7.03312
7.14586
5.97246
5.50526
6.59042
6.82945
5.20578
2.84902
15.839
15.8623
2.71628
15.8623
5.99929
16.1003
5.3277
2.02395
5.97246
5.71341
2.66902
8.27037
10.419
13.1356
2.1002
6.82945
1.53641
2.04593
6.69449
9.4737
7.14586
10.3196
5.8583
2.04593
5.59229
5.44856
2.40265
13.1356
6.69449
4.04348
14.1778
4.57884
16.1003
7.4421
14.9934
4.04348
5.8583
4.03473
5.86433
5.44856
5.3277
7.51426
1.26769
3.93816
5.86433
6.61686
2.47319
14.9934
2.1002
11.6124
9.71415
6.61686
14.1778
12.8855
8.87448
9.71415
2.66902
9.72054
2.64563
12.8855
9.0699
14.0734
7.08805
9.72054
2.64563
6.3741
7.80122
